pitch_entropy,tonal_center_strength,pitch_range,pitch_mean,pitch_std,chromatic_saturation,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,interval_entropy,directional_bias,step_ratio,leap_ratio,mean_interval,interval_std,consonance_score,dissonance_index,duration_variance,rhythmic_entropy,note_density,syncopation_estimate,tempo_variance,duration_mean,duration_std,repetition_index,fractal_dimension,unique_pitch_classes,total_notes,spectral_centroid,spectral_entropy,dominant_frequency,spectral_flatness,filepath,composer,era,form
3.467705913154308,0.156803390343575,75.0,61.783260178598454,14.682109697713246,12.0,0.05009838050552445,0.09308309368851218,0.09792644165279249,0.0603904949296201,0.0964128954139549,0.05130921749659452,0.156803390343575,0.07537460269411231,0.04010897532919631,0.07885575904343878,0.059179657938550026,0.14045709096412895,3.5792869905679128,-0.00938894874557488,0.08083560399636694,0.8095670602482592,13.742052679382379,11.183023508851521,0.7173478655767485,0.28265213442325154,0.46172605817936724,1.48710500139232,6.910485487666695,1.0171006887723617,1.9359330682131375,0.45396296856868973,0.46172605817936724,0.45343003679279886,1.9938908366919028,12.0,6607.0,1245.504174400087,10.656747371017307,1.0,0.49104547563190354,data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_09_R1_2011_MID--AUDIO_R1-D3_15_Track15_wav.midi,Alexander Scriabin,Other,
3.4789763914438665,0.15349788228421207,73.0,61.46312253541697,14.828469801058125,12.0,0.05009493208704542,0.09201109975171608,0.09668467942164452,0.0633854242734044,0.09945961735066453,0.04512925368774646,0.15349788228421207,0.07726011391850446,0.04512925368774646,0.07915875565941288,0.06440776982620125,0.13378121805170148,3.6160599954143304,-0.03084223013048636,0.08150744960560911,0.7995910020449898,13.440549225825299,10.991347243071633,0.7118901548349401,0.2881098451650599,0.4509570812717709,1.319526815987883,6.998041052721233,1.0444072714008228,2.042686153768899,0.4317827759115915,0.4509570812717709,0.44665128717357155,1.9938908366919028,12.0,6847.0,1228.1494407874534,10.685201829091215,4.0,0.47735491589607426,data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_15_R1_2014_wav--5.midi,Alexander Scriabin,Other,
3.443407748084375,0.14017857142857143,53.0,68.46696428571428,10.58852047192802,12.0,0.1375,0.04285714285714286,0.09732142857142857,0.12857142857142856,0.04196428571428571,0.06160714285714286,0.05089285714285714,0.14017857142857143,0.10446428571428572,0.06160714285714286,0.09375,0.039285714285714285,4.0190315174518,-0.1344922232387923,0.08489722966934764,0.7819481680071493,11.32171581769437,8.809988152501218,0.6151921358355675,0.38480786416443247,0.546257603186227,1.3838096642562612,3.843294252216185,1.287340349606233,2.044542633044927,0.42433035714285716,0.546257603186227,0.5199013263791872,1.9688573410054893,12.0,1120.0,257.55089640243534,8.117803646083438,1.0,0.4207975624062417,data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_11_R1_2009_06-09_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_06_WAV.midi,Alexander Scriabin,Other,
3.3854381194392067,0.17615571776155717,82.0,63.733333333333334,12.84755965668959,12.0,0.06569343065693431,0.16204379562043797,0.044282238442822384,0.0851581508515815,0.047688564476885645,0.08126520681265206,0.11240875912408758,0.02579075425790754,0.17615571776155717,0.09245742092457421,0.06715328467153285,0.03990267639902676,4.328768501172786,0.09545686574783052,0.23466407010710807,0.6027263875365141,7.443037974683544,6.809296706511736,0.6327653359298929,0.3672346640701071,0.4926672295774434,1.8557959078723973,2.212452897900592,0.9851746382124299,1.4358716688514777,0.5000811030008111,0.4926672295774434,0.5060030672932508,1.821612022625364,12.0,2055.0,182.26867703071008,7.460812446477443,3.0,0.2629413833884552,data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--3.midi,Alexander Scriabin,Other,
3.4779926535811225,0.1438436921003874,83.0,66.40963449553647,14.483062476125685,12.0,0.05457301667508843,0.12396833417550952,0.060973555667845715,0.08371231261579923,0.05474145191173994,0.09954522486104093,0.1438436921003874,0.03503452922351356,0.09550277918140475,0.05474145191173994,0.11874684183931278,0.07461680983661782,3.8027195565101954,-0.03508471675509156,0.08086253369272237,0.8028975741239892,12.565363881401618,9.933561632187844,0.6908692722371967,0.30913072776280326,0.4399644376967049,1.082162994540464,6.659562535053281,1.093869328911107,2.297627145855954,0.402209308854079,0.4399644376967049,0.4451100722167484,1.964396297575132,12.0,5937.0,955.7819787309791,9.913505299321404,3.0,0.4138741119285188,data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,Alexander Scriabin,Other,
3.5376171240805854,0.12269938650306748,68.0,61.57914110429448,13.499440815447981,12.0,0.06306748466257668,0.10282208588957055,0.0856441717791411,0.051288343558282205,0.08122699386503067,0.11190184049079754,0.06797546012269938,0.09987730061349694,0.08024539877300614,0.05644171779141104,0.07680981595092025,0.12269938650306748,4.174414892067836,-0.028268551236749116,0.19047619047619047,0.6313205694648993,10.224840451644575,9.78948829292838,0.547938144329897,0.45206185567010304,0.9611877574006955,1.9810784934630692,4.008853910477128,1.6030723244540124,2.825062622597278,0.5995910020449897,0.9611877574006955,0.5054976965731421,1.9373653504217085,12.0,4075.0,587.8166933370126,9.21959954297427,3.0,0.37902471323942577,data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_04_Track04_wav.midi,Alexander Scriabin,Other,
3.5327982261172592,0.12244412743699477,68.0,61.10271041369472,13.765145370851215,12.0,0.061103185924869234,0.10984308131241084,0.0903471231573942,0.04897765097479791,0.07513076557299096,0.11150737042320495,0.06562054208273894,0.10128388017118402,0.07822158820732288,0.06134094151212553,0.07417974322396577,0.12244412743699477,4.189760997632918,-0.046041412911084045,0.20546967895362664,0.6223543400713436,9.80499405469679,9.502913942298582,0.5373365041617123,0.4626634958382877,0.6054813087938986,1.5637716921784706,4.876992946178374,1.2420684437712917,1.9926522966056723,0.4874782057378349,0.6054813087938986,0.5122637803771549,1.9503472194618392,12.0,4206.0,551.3239484091041,9.135811093709613,3.0,0.3591325801507369,data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_24_R1_2006_01-05_ORIG_MID--AUDIO_24_R1_2006_03_Track03_wav.midi,Alexander Scriabin,Other,
3.5212018556645748,0.12238873751135332,68.0,61.83969118982743,13.798708804230415,12.0,0.060626702997275204,0.1055858310626703,0.08174386920980926,0.047683923705722074,0.07561307901907358,0.11898274296094459,0.06198910081743869,0.11512261580381472,0.07992733878292461,0.05653950953678474,0.07379654859218891,0.12238873751135332,4.150091614428117,-0.0062717770034843206,0.23415852827617534,0.6014081308198955,10.084487849193732,10.049509176346099,0.516579604814899,0.48342039518510105,0.6781314808925705,1.5541897587850106,4.1400705052878966,1.334197974651488,1.8498444243687,0.5082689978807144,0.6781314808925705,0.5086486397229374,1.9503472194618392,12.0,4404.0,612.0732712177152,9.10964074073118,3.0,0.35674905097119897,data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_11_R1_2009_06-09_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_08_WAV.midi,Alexander Scriabin,Other,
3.5252036268044953,0.12932739861523243,68.0,61.57294757665677,13.462971532646286,12.0,0.058358061325420374,0.10731948565776459,0.08753709198813056,0.04970326409495549,0.0751730959446093,0.11251236399604352,0.06701285855588526,0.10286844708209693,0.08011869436201781,0.05390702274975272,0.076162215628091,0.12932739861523243,4.127063403561984,-0.009146341463414634,0.18921592876576798,0.635419243136285,10.371011625030917,9.812356268176718,0.5476626267623051,0.45233737323769485,0.7781892329846757,2.1707331224314763,3.7606943583384997,1.2322239207852879,1.8789845585988412,0.6315323112429937,0.7781892329846757,0.5043343965223507,1.9441120222589137,12.0,4044.0,593.2875447978624,9.194860812893593,3.0,0.3910762989709979,data/raw/piano_midi/maestro-v3.0.0/2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_15_R1_2018_wav--1.midi,Alexander Scriabin,Other,
3.371152651903033,0.16229014205768402,68.0,62.08394317692639,11.806457426749612,12.0,0.02410675850193715,0.16229014205768402,0.06241928540680155,0.04950495049504951,0.11838140335772708,0.030133448127421438,0.15023676280671544,0.056392595781317265,0.09814894532931553,0.08136030994403788,0.04175634954799828,0.12526904864399482,3.9354100436057244,-0.0346035917652212,0.11412575366063739,0.7881136950904393,11.82730404823428,8.687307683154833,0.6415590008613264,0.35844099913867356,0.8570545210900515,2.6161038582173517,3.0636333663039896,1.1522185439456878,2.2750679632945143,0.7438298177643851,0.8570545210900515,0.5968734432953597,1.9443740630133652,12.0,2323.0,450.2742327788168,8.953090147401555,2.0,0.4468126119320404,data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_15_R1_2014_wav--3.midi,Alexander Scriabin,Other,
3.339176101285522,0.16162901686286987,86.0,66.2055361119949,14.003672347674213,12.0,0.12981228125994274,0.09163219853643016,0.044543429844097995,0.16162901686286987,0.028635062042634427,0.10944957047406936,0.04836143811644925,0.066815144766147,0.15622017181037226,0.030544066178810055,0.10881323576201082,0.023544384346166083,3.81341278272184,0.013875443691513391,0.10184595798854233,0.7861234882240611,12.773392743475494,10.623027478313993,0.6542329726288988,0.3457670273711012,0.5106980344194485,1.6055752846151194,4.877909984480082,1.0788935562229556,1.8468781041945865,0.4733534839325485,0.5106980344194485,0.5989700087612709,1.9443740630133652,12.0,3143.0,572.2785583656137,9.64583700489662,6.0,0.4714827025629394,data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_15_R1_2014_wav--4.midi,Alexander Scriabin,Other,
3.3503996112312517,0.15940399212819792,60.0,65.9820073095305,13.539193810485907,12.0,0.026426764127073378,0.09418048917627214,0.10767500702839472,0.024458813606972166,0.13325836378971043,0.02614562833848749,0.15940399212819792,0.07675007028394715,0.06522350295192578,0.10430137756536408,0.039640146190610064,0.1425358448130447,3.3695684822706866,-0.026843741169821984,0.14482564679415072,0.6802587176602924,14.625421822272216,12.491201198713652,0.6872328458942631,0.31276715410573686,0.1490849815520342,0.2797280956819972,7.6412459720730395,0.503245799743898,1.4321708254413057,0.29624683722237843,0.1490849815520342,0.49069895178913137,1.9999999999999987,12.0,3557.0,889.6372723282986,10.025143503976967,4.0,0.5025387741429401,data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_01_WAV.midi,Antonio Soler,Other,
3.5059596371763146,0.16033016508254128,84.0,69.95210105052526,16.281488730316756,12.0,0.04902451225612806,0.08291645822911456,0.10892946473236619,0.08104052026013006,0.08566783391695848,0.0735367683841921,0.105927963981991,0.06928464232116058,0.05652826413206603,0.16033016508254128,0.06653326663331666,0.060280140070035015,3.722906822322914,0.011116725618999495,0.15609756097560976,0.7150719199499688,12.945465916197623,11.696218570459546,0.671682301438399,0.328317698561601,0.2813804299969839,0.6945766405458577,7.171836460124075,0.82208800408808,2.100443175180286,0.342275304318826,0.2813804299969839,0.4148257150188108,1.9569785579095649,12.0,7996.0,1183.6770355499284,9.945428623212397,3.0,0.3699492328412583,data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_08_R1_2006_01-04_ORIG_MID--AUDIO_08_R1_2006_Disk1_01_Track01_wav.midi,Charles Gounod / Franz Liszt,Other,
3.5397274221606305,0.11810012836970475,87.0,66.18485237483954,18.053439473949762,12.0,0.1113607188703466,0.10750962772785623,0.09563543003851091,0.07573812580231065,0.05038510911424904,0.0693196405648267,0.07734274711168164,0.0699614890885751,0.11810012836970475,0.059050064184852376,0.09595635430038511,0.0696405648267009,4.099448993278065,-0.007161458333333333,0.39325842696629215,0.4552166934189406,7.709791332263243,10.602910823636398,0.4918459069020866,0.5081540930979134,0.24595566913199404,0.42895784020349925,6.372188139059305,0.7814405716702577,2.4319775711414495,0.3147464698331194,0.24595566913199404,0.4702367807680824,1.969034254297206,12.0,3116.0,230.7123376474654,7.3553573518135735,2.0,0.2099460528629482,data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--4.midi,Claude Debussy,Late Romantic,
2.955386506431001,0.31585220500595945,79.0,64.246126340882,14.346747768269653,12.0,0.010131108462455305,0.09177592371871275,0.014898688915375448,0.14123957091775924,0.09892729439809297,0.012514898688915376,0.31585220500595945,0.010727056019070322,0.10190703218116806,0.027413587604290822,0.058402860548271755,0.1162097735399285,3.9467844766901097,-0.01289134438305709,0.1562313655336911,0.6607036374478235,9.83840190816935,8.29930584984161,0.6958258795468099,0.30417412045319014,0.5192094070227938,1.4084901726725403,5.031484257871065,1.1285406295949953,1.6864859399754362,0.4600715137067938,0.5192094070227938,0.6513064179122968,1.8774690554675357,12.0,1678.0,179.7545271439175,6.946042230052243,1.0,0.2779231789328105,data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_07_R3_2008_01-05_ORIG_MID--AUDIO_07_R3_2008_wav--3.midi,Claude Debussy,Late Romantic,
3.3810130965661958,0.1536144578313253,74.0,64.53012048192771,14.324582753777557,12.0,0.03493975903614458,0.09216867469879518,0.06445783132530121,0.12289156626506025,0.08493975903614458,0.014457831325301205,0.11024096385542169,0.11506024096385542,0.022289156626506025,0.1536144578313253,0.10963855421686747,0.07530120481927711,4.158950119090266,0.04962779156327544,0.1404460518384569,0.7046413502109705,10.221217600964437,9.004714227812043,0.6186859553948162,0.3813140446051838,0.4620985735445507,0.9131784835263747,4.280189084658358,1.1934400813268748,2.0243043285462736,0.38719879518072287,0.4620985735445507,0.494620271280695,1.89599138868271,12.0,1660.0,194.18559655234444,7.130274157424475,1.0,0.2744186774904337,data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--3.midi,Claude Debussy,Late Romantic,
2.8771075820780827,0.2164111812443643,64.0,65.80072137060415,13.012408568610594,12.0,0.15238954012623984,0.028854824165915238,0.13706041478809738,0.0405770964833183,0.12263300270513977,0.0018034265103697023,0.12443642921550947,0.002705139765554554,0.16862037871956717,0.0018034265103697023,0.2164111812443643,0.002705139765554554,3.6363250028935115,0.017511520737327188,0.22563176895306858,0.5613718411552346,11.160649819494585,11.934591758588168,0.5407039711191335,0.4592960288808665,0.7241857515610505,2.436773283389536,2.6124852767962308,1.084323114027086,1.7077332903782174,0.6678689510069131,0.7241857515610505,0.713818591176483,1.9285583370736485,12.0,1109.0,221.20065897396293,8.20639416293789,5.0,0.464612978987738,data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_07_R3_2008_01-05_ORIG_MID--AUDIO_07_R3_2008_wav--4.midi,Claude Debussy,Late Romantic,
3.335128109736428,0.16988416988416988,77.0,63.44208494208494,13.268969996385763,12.0,0.03474903474903475,0.16988416988416988,0.03494208494208494,0.11216216216216217,0.06023166023166023,0.06003861003861004,0.15231660231660232,0.01776061776061776,0.138996138996139,0.04054054054054054,0.09536679536679536,0.08301158301158301,3.7810530965591314,0.005875440658049354,0.13979532728325933,0.7348909055802278,12.745124541417262,10.590387940942227,0.6772349874493145,0.32276501255068546,0.37721176579407567,1.67051319064162,5.331046312178388,0.8250926472264817,1.8183117789207495,0.45717503217503214,0.37721176579407567,0.5131740339883237,1.9497329640199403,12.0,5180.0,1028.2507285035458,10.354137963269789,9.0,0.4738796150157167,data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--3.midi,Claude Debussy,Late Romantic,
3.3681025237261357,0.16333666333666333,77.0,63.82917082917083,13.210725375498553,12.0,0.08891108891108891,0.1008991008991009,0.026473526473526472,0.16333666333666333,0.07142857142857142,0.08741258741258741,0.07242757242757243,0.05544455544455545,0.16183816183816183,0.00999000999000999,0.0984015984015984,0.06343656343656344,4.209150310933874,0.007113821138211382,0.21339330334832585,0.5692153923038481,7.873563218390805,8.677088210754679,0.6359820089955023,0.3640179910044977,0.4874675213664975,1.1241619799808078,3.6361434841834415,1.1742624537455053,1.6981954391115943,0.4151265401265401,0.4874675213664975,0.5638425821980937,1.9443740630133652,12.0,2002.0,226.32216193801887,8.169691824331204,5.0,0.3230394554970922,data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_02_WAV.midi,Claude Debussy,Late Romantic,
3.4764672661165723,0.1540222367560497,76.0,60.12982341399608,14.119959990927857,12.0,0.07292347939829955,0.05722694571615435,0.08502289077828647,0.04578155657292348,0.09941137998691955,0.11674296926095487,0.02877697841726619,0.10235448005232178,0.07880967952910399,0.1540222367560497,0.06638325703073905,0.09254414650098103,3.502116515817183,0.007251153592617007,0.06346090938828917,0.7948969578017664,14.055282957147531,11.904203510947012,0.7376185803074911,0.26238141969250894,0.4845626434103738,1.0149855558230276,5.599023497101007,1.1997510506933695,3.67956178477277,0.4038859821233922,0.4845626434103738,0.47119462593720424,1.9876839226329677,12.0,3058.0,656.9733236611047,9.736705812133035,5.0,0.5021723494433584,data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_04_WAV.midi,Claude Debussy,Late Romantic,
3.5267669081564077,0.14275147928994084,64.0,64.0673076923077,10.469061032648794,12.0,0.08875739644970414,0.14275147928994084,0.059911242603550297,0.11686390532544379,0.058431952662721894,0.08062130177514792,0.08357988165680473,0.0621301775147929,0.07766272189349112,0.05621301775147929,0.09393491124260354,0.07914201183431953,3.4222857122958583,-0.0066815144766146995,0.6683937823834197,0.14655810510732792,2.948186528497409,3.043281792544697,0.33286454478164323,0.6671354552183568,0.051015213775187244,0.06697400684353406,7.428571428571429,0.1807536140998409,1.2852895392162091,0.2822361932938856,0.051015213775187244,0.5987574838160842,1.759763699920871,12.0,1352.0,41.72561524302132,5.296335663493536,2.0,0.07921049844006661,data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_03_WAV.midi,Claude Debussy,Late Romantic,
