pitch_entropy,tonal_center_strength,pitch_range,pitch_mean,pitch_std,chromatic_saturation,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,interval_entropy,directional_bias,step_ratio,leap_ratio,mean_interval,interval_std,consonance_score,dissonance_index,duration_variance,rhythmic_entropy,note_density,syncopation_estimate,tempo_variance,duration_mean,duration_std,repetition_index,fractal_dimension,unique_pitch_classes,total_notes,spectral_centroid,spectral_entropy,dominant_frequency,spectral_flatness,filepath,composer,era,form,prime_sum_ratio,phi_density_ratio,interval_self_similarity,rw_corr_z,rw_corr_mean,aesthetic_index,aesthetic_z_raw
3.467705913154308,0.156803390343575,75.0,61.783260178598454,14.682109697713246,12.0,0.0500983805055244,0.0930830936885121,0.0979264416527924,0.0603904949296201,0.0964128954139549,0.0513092174965945,0.156803390343575,0.0753746026941123,0.0401089753291963,0.0788557590434387,0.05917965793855,0.1404570909641289,3.5792869905679128,-0.0093889487455748,0.0808356039963669,0.8095670602482592,13.74205267938238,11.18302350885152,0.7173478655767485,0.2826521344232515,0.4617260581793672,1.48710500139232,6.910485487666695,1.0171006887723617,1.9359330682131377,0.4539629685686897,0.4617260581793672,0.4534300367927988,1.9938908366919028,12.0,6607.0,1245.504174400087,10.656747371017309,1.0,0.4910454756319035,data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_09_R1_2011_MID--AUDIO_R1-D3_15_Track15_wav.midi,Alexander Scriabin,Other,,0.0808233691539276,0.0196761011048887,0.0545416495780345,24.711749770985843,0.0716579615793,0.0902731535112659,-0.5034251769374103
3.4789763914438665,0.153497882284212,73.0,61.46312253541697,14.828469801058125,12.0,0.0500949320870454,0.092011099751716,0.0966846794216445,0.0633854242734044,0.0994596173506645,0.0451292536877464,0.153497882284212,0.0772601139185044,0.0451292536877464,0.0791587556594128,0.0644077698262012,0.1337812180517014,3.6160599954143304,-0.0308422301304863,0.0815074496056091,0.7995910020449898,13.4405492258253,10.991347243071631,0.7118901548349401,0.2881098451650599,0.4509570812717709,1.319526815987883,6.998041052721233,1.0444072714008228,2.042686153768899,0.4317827759115915,0.4509570812717709,0.4466512871735715,1.9938908366919028,12.0,6847.0,1228.1494407874534,10.685201829091216,4.0,0.4773549158960742,data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_15_R1_2014_wav--5.midi,Alexander Scriabin,Other,,0.0835402365999707,0.0189864174090842,0.0599280601742903,23.588015622009895,0.0767255394373732,0.0954780390695762,-0.4796185195857333
3.443407748084375,0.1401785714285714,53.0,68.46696428571428,10.58852047192802,12.0,0.1375,0.0428571428571428,0.0973214285714285,0.1285714285714285,0.0419642857142857,0.0616071428571428,0.0508928571428571,0.1401785714285714,0.1044642857142857,0.0616071428571428,0.09375,0.0392857142857142,4.0190315174518,-0.1344922232387923,0.0848972296693476,0.7819481680071493,11.32171581769437,8.809988152501218,0.6151921358355675,0.3848078641644324,0.546257603186227,1.3838096642562612,3.843294252216185,1.287340349606233,2.044542633044927,0.4243303571428571,0.546257603186227,0.5199013263791872,1.9688573410054893,12.0,1120.0,257.55089640243534,8.117803646083438,1.0,0.4207975624062417,data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_11_R1_2009_06-09_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_06_WAV.midi,Alexander Scriabin,Other,,0.0928571428571428,0.1160714285714285,0.1159425159910877,19.00020746478597,0.1403317018122215,0.3208398639477836,0.5511652863056347
3.3854381194392067,0.1761557177615571,82.0,63.733333333333334,12.84755965668959,12.0,0.0656934306569343,0.1620437956204379,0.0442822384428223,0.0851581508515815,0.0476885644768856,0.081265206812652,0.1124087591240875,0.0257907542579075,0.1761557177615571,0.0924574209245742,0.0671532846715328,0.0399026763990267,4.328768501172786,0.0954568657478305,0.234664070107108,0.6027263875365141,7.443037974683544,6.809296706511736,0.6327653359298929,0.3672346640701071,0.4926672295774434,1.8557959078723971,2.212452897900592,0.98517463821243,1.4358716688514777,0.5000811030008111,0.4926672295774434,0.5060030672932508,1.821612022625364,12.0,2055.0,182.26867703071008,7.460812446477443,3.0,0.2629413833884552,data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--3.midi,Alexander Scriabin,Other,,0.0992700729927007,0.0632603406326034,0.059402580703418,11.966864751016418,0.0701787161985949,0.1708468023778428,-0.1348888799042731
3.4779926535811225,0.1438436921003874,83.0,66.40963449553647,14.483062476125683,12.0,0.0545730166750884,0.1239683341755095,0.0609735556678457,0.0837123126157992,0.0547414519117399,0.0995452248610409,0.1438436921003874,0.0350345292235135,0.0955027791814047,0.0547414519117399,0.1187468418393127,0.0746168098366178,3.802719556510195,-0.0350847167550915,0.0808625336927223,0.8028975741239892,12.565363881401618,9.933561632187844,0.6908692722371967,0.3091307277628032,0.4399644376967049,1.082162994540464,6.659562535053281,1.093869328911107,2.297627145855954,0.402209308854079,0.4399644376967049,0.4451100722167484,1.964396297575132,12.0,5937.0,955.7819787309792,9.913505299321404,3.0,0.4138741119285188,data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,Alexander Scriabin,Other,,0.0835438773791477,0.0218965807646959,0.0636972123361184,26.123523304017375,0.0824262865779763,0.1313877390686104,-0.3153709268382663
3.537617124080586,0.1226993865030674,68.0,61.57914110429448,13.49944081544798,12.0,0.0630674846625766,0.1028220858895705,0.0856441717791411,0.0512883435582822,0.0812269938650306,0.1119018404907975,0.0679754601226993,0.0998773006134969,0.0802453987730061,0.056441717791411,0.0768098159509202,0.1226993865030674,4.174414892067836,-0.0282685512367491,0.1904761904761904,0.6313205694648993,10.224840451644576,9.78948829292838,0.547938144329897,0.452061855670103,0.9611877574006956,1.9810784934630692,4.008853910477128,1.6030723244540124,2.825062622597278,0.5995910020449897,0.9611877574006956,0.5054976965731421,1.9373653504217083,12.0,4075.0,587.8166933370126,9.21959954297427,3.0,0.3790247132394257,data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_04_Track04_wav.midi,Alexander Scriabin,Other,,0.0895705521472392,0.0319018404907975,0.0573961236046309,19.84124125949613,0.0746881931780492,0.123814723699296,-0.3500091873718524
3.5327982261172592,0.1224441274369947,68.0,61.10271041369472,13.765145370851217,12.0,0.0611031859248692,0.1098430813124108,0.0903471231573942,0.0489776509747979,0.0751307655729909,0.1115073704232049,0.0656205420827389,0.101283880171184,0.0782215882073228,0.0613409415121255,0.0741797432239657,0.1224441274369947,4.189760997632918,-0.046041412911084,0.2054696789536266,0.6223543400713436,9.80499405469679,9.502913942298582,0.5373365041617123,0.4626634958382877,0.6054813087938986,1.5637716921784706,4.876992946178374,1.2420684437712917,1.9926522966056723,0.4874782057378349,0.6054813087938986,0.5122637803771549,1.9503472194618392,12.0,4206.0,551.3239484091041,9.135811093709613,3.0,0.3591325801507369,data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_24_R1_2006_01-05_ORIG_MID--AUDIO_24_R1_2006_03_Track03_wav.midi,Alexander Scriabin,Other,,0.0817879220161673,0.030908226343319,0.0646999006645295,29.608840055078453,0.0832460594706211,0.1788008800280588,-0.0985076763127774
3.5212018556645748,0.1223887375113533,68.0,61.83969118982743,13.798708804230415,12.0,0.0606267029972752,0.1055858310626703,0.0817438692098092,0.047683923705722,0.0756130790190735,0.1189827429609445,0.0619891008174386,0.1151226158038147,0.0799273387829246,0.0565395095367847,0.0737965485921889,0.1223887375113533,4.150091614428117,-0.0062717770034843,0.2341585282761753,0.6014081308198955,10.084487849193732,10.0495091763461,0.516579604814899,0.483420395185101,0.6781314808925705,1.5541897587850106,4.1400705052878966,1.334197974651488,1.8498444243687,0.5082689978807144,0.6781314808925705,0.5086486397229374,1.9503472194618392,12.0,4404.0,612.0732712177152,9.10964074073118,3.0,0.3567490509711989,data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_11_R1_2009_06-09_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_08_WAV.midi,Alexander Scriabin,Other,,0.0962761126248864,0.0295186194368755,0.0625158765630975,16.44356396802862,0.0717937963931612,0.1279045854064996,-0.3313025443172933
3.5252036268044953,0.1293273986152324,68.0,61.57294757665677,13.462971532646286,12.0,0.0583580613254203,0.1073194856577645,0.0875370919881305,0.0497032640949554,0.0751730959446093,0.1125123639960435,0.0670128585558852,0.1028684470820969,0.0801186943620178,0.0539070227497527,0.076162215628091,0.1293273986152324,4.127063403561984,-0.0091463414634146,0.1892159287657679,0.635419243136285,10.371011625030915,9.812356268176718,0.5476626267623051,0.4523373732376948,0.7781892329846757,2.1707331224314763,3.7606943583385,1.232223920785288,1.8789845585988412,0.6315323112429937,0.7781892329846757,0.5043343965223507,1.9441120222589137,12.0,4044.0,593.2875447978624,9.194860812893593,3.0,0.3910762989709979,data/raw/piano_midi/maestro-v3.0.0/2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_15_R1_2018_wav--1.midi,Alexander Scriabin,Other,,0.0880316518298714,0.0321463897131552,0.0604793873817453,17.50276031789956,0.0722249528236003,0.0858650414508033,-0.5235874671963523
3.371152651903033,0.162290142057684,68.0,62.08394317692639,11.806457426749612,12.0,0.0241067585019371,0.162290142057684,0.0624192854068015,0.0495049504950495,0.118381403357727,0.0301334481274214,0.1502367628067154,0.0563925957813172,0.0981489453293155,0.0813603099440378,0.0417563495479982,0.1252690486439948,3.935410043605725,-0.0346035917652212,0.1141257536606373,0.7881136950904393,11.82730404823428,8.687307683154833,0.6415590008613264,0.3584409991386735,0.8570545210900515,2.6161038582173517,3.0636333663039896,1.1522185439456878,2.2750679632945143,0.7438298177643851,0.8570545210900515,0.5968734432953597,1.9443740630133652,12.0,2323.0,450.2742327788168,8.953090147401555,2.0,0.4468126119320404,data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_15_R1_2014_wav--3.midi,Alexander Scriabin,Other,,0.077916487300904,0.0559621179509255,0.0721016531253406,31.702479537579592,0.095378294301986,0.229422975202879,0.1330330291935617
3.339176101285522,0.1616290168628698,86.0,66.2055361119949,14.003672347674213,12.0,0.1298122812599427,0.0916321985364301,0.0445434298440979,0.1616290168628698,0.0286350620426344,0.1094495704740693,0.0483614381164492,0.066815144766147,0.1562201718103722,0.03054406617881,0.1088132357620108,0.023544384346166,3.81341278272184,0.0138754436915133,0.1018459579885423,0.7861234882240611,12.773392743475494,10.623027478313992,0.6542329726288988,0.3457670273711012,0.5106980344194485,1.6055752846151194,4.877909984480082,1.0788935562229556,1.8468781041945863,0.4733534839325485,0.5106980344194485,0.5989700087612709,1.9443740630133652,12.0,3143.0,572.2785583656137,9.64583700489662,6.0,0.4714827025629394,data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_15_R1_2014_wav--4.midi,Alexander Scriabin,Other,,0.093859370028635,0.0413617562838052,0.0635884213492618,18.063712338374028,0.0844950090718471,0.1549077117860205,-0.2077927822025662
3.3503996112312517,0.1594039921281979,60.0,65.9820073095305,13.539193810485909,12.0,0.0264267641270733,0.0941804891762721,0.1076750070283947,0.0244588136069721,0.1332583637897104,0.0261456283384874,0.1594039921281979,0.0767500702839471,0.0652235029519257,0.104301377565364,0.03964014619061,0.1425358448130447,3.3695684822706866,-0.0268437411698219,0.1448256467941507,0.6802587176602924,14.625421822272216,12.491201198713652,0.6872328458942631,0.3127671541057368,0.1490849815520342,0.2797280956819972,7.64124597207304,0.503245799743898,1.4321708254413057,0.2962468372223784,0.1490849815520342,0.4906989517891313,1.999999999999999,12.0,3557.0,889.6372723282986,10.025143503976969,4.0,0.5025387741429401,data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_01_WAV.midi,Antonio Soler,Other,,0.0958673039077874,0.0365476525161653,0.0733774246413247,27.106812574507067,0.0961996269792666,0.2645143416115033,0.2935376410112844
3.505959637176314,0.1603301650825412,84.0,69.95210105052526,16.281488730316756,12.0,0.049024512256128,0.0829164582291145,0.1089294647323661,0.08104052026013,0.0856678339169584,0.0735367683841921,0.105927963981991,0.0692846423211605,0.056528264132066,0.1603301650825412,0.0665332666333166,0.060280140070035,3.722906822322914,0.0111167256189994,0.1560975609756097,0.7150719199499688,12.945465916197625,11.696218570459546,0.671682301438399,0.328317698561601,0.2813804299969839,0.6945766405458577,7.171836460124075,0.82208800408808,2.100443175180286,0.342275304318826,0.2813804299969839,0.4148257150188108,1.9569785579095649,12.0,7996.0,1183.6770355499284,9.945428623212395,3.0,0.3699492328412583,data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_08_R1_2006_01-04_ORIG_MID--AUDIO_08_R1_2006_Disk1_01_Track01_wav.midi,Charles Gounod / Franz Liszt,Other,,0.0851675837918959,0.0162581290645322,0.0542746606312696,25.791299699571947,0.0694619936089554,0.1270998990625697,-0.3349831040243027
3.5397274221606305,0.1181001283697047,87.0,66.18485237483954,18.05343947394976,12.0,0.1113607188703466,0.1075096277278562,0.0956354300385109,0.0757381258023106,0.050385109114249,0.0693196405648267,0.0773427471116816,0.0699614890885751,0.1181001283697047,0.0590500641848523,0.0959563543003851,0.0696405648267009,4.099448993278065,-0.0071614583333333,0.3932584269662921,0.4552166934189406,7.709791332263243,10.602910823636398,0.4918459069020866,0.5081540930979134,0.245955669131994,0.4289578402034992,6.372188139059305,0.7814405716702577,2.4319775711414495,0.3147464698331194,0.245955669131994,0.4702367807680824,1.969034254297206,12.0,3116.0,230.7123376474654,7.355357351813573,2.0,0.2099460528629482,data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--4.midi,Claude Debussy,Late Romantic,,0.0898587933247753,0.0417201540436457,0.0575102280514151,17.94799430249204,0.069809184481,0.1251753184474854,-0.3437859548719717
2.955386506431001,0.3158522050059594,79.0,64.246126340882,14.346747768269651,12.0,0.0101311084624553,0.0917759237187127,0.0148986889153754,0.1412395709177592,0.0989272943980929,0.0125148986889153,0.3158522050059594,0.0107270560190703,0.101907032181168,0.0274135876042908,0.0584028605482717,0.1162097735399285,3.9467844766901097,-0.012891344383057,0.1562313655336911,0.6607036374478235,9.83840190816935,8.29930584984161,0.6958258795468099,0.3041741204531901,0.5192094070227938,1.4084901726725405,5.031484257871065,1.1285406295949951,1.6864859399754362,0.4600715137067938,0.5192094070227938,0.6513064179122968,1.8774690554675355,12.0,1678.0,179.7545271439175,6.946042230052243,1.0,0.2779231789328105,data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_07_R3_2008_01-05_ORIG_MID--AUDIO_07_R3_2008_wav--3.midi,Claude Debussy,Late Romantic,,0.0858164481525625,0.0774731823599523,0.0671060550413676,11.934423665047069,0.0834893856926044,0.1032790250928943,-0.4439375427070321
3.381013096566196,0.1536144578313253,74.0,64.53012048192771,14.324582753777555,12.0,0.0349397590361445,0.0921686746987951,0.0644578313253012,0.1228915662650602,0.0849397590361445,0.0144578313253012,0.1102409638554216,0.1150602409638554,0.022289156626506,0.1536144578313253,0.1096385542168674,0.0753012048192771,4.158950119090266,0.0496277915632754,0.1404460518384569,0.7046413502109705,10.221217600964437,9.004714227812043,0.6186859553948162,0.3813140446051838,0.4620985735445507,0.9131784835263748,4.280189084658358,1.1934400813268748,2.0243043285462736,0.3871987951807228,0.4620985735445507,0.494620271280695,1.89599138868271,12.0,1660.0,194.18559655234444,7.130274157424475,1.0,0.2744186774904337,data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--3.midi,Claude Debussy,Late Romantic,,0.0963855421686747,0.0783132530120482,0.1095200429131618,24.30016682458331,0.1216026574792001,0.3263135817719986,0.5762015571747977
2.8771075820780827,0.2164111812443643,64.0,65.80072137060415,13.012408568610594,12.0,0.1523895401262398,0.0288548241659152,0.1370604147880973,0.0405770964833183,0.1226330027051397,0.0018034265103697,0.1244364292155094,0.0027051397655545,0.1686203787195671,0.0018034265103697,0.2164111812443643,0.0027051397655545,3.636325002893511,0.0175115207373271,0.2256317689530685,0.5613718411552346,11.160649819494584,11.934591758588168,0.5407039711191335,0.4592960288808665,0.7241857515610505,2.436773283389536,2.6124852767962308,1.084323114027086,1.7077332903782174,0.6678689510069131,0.7241857515610505,0.713818591176483,1.9285583370736483,12.0,1109.0,221.20065897396293,8.20639416293789,5.0,0.464612978987738,data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_07_R3_2008_01-05_ORIG_MID--AUDIO_07_R3_2008_wav--4.midi,Claude Debussy,Late Romantic,,0.0901713255184851,0.1172227231740306,0.0772965201879534,8.910792084968511,0.0925709954271196,0.1861352456247006,-0.0649609774093988
