filepath,composer,era,n_notes,pitch_mean,pitch_std,prime_sum_ratio,phi_density_ratio,interval_self_similarity,rw_corr_mean,rw_corr_z,z_prime_sum_ratio,z_phi_density_ratio,z_interval_self_similarity,z_rw_corr_z,aesthetic_z_raw,aesthetic_index
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--3.midi,Claude Debussy,Late Romantic,5180,63.44208494208494,13.268969996385763,0.0814671814671814,0.025096525096525,0.0656837446831961,0.0817472836002292,26.344549091150828,-1.200753498532406,-0.9080373910360722,-0.5554576818820425,0.37234640994576634,-0.34102451741923645,0.1257790557007083
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_02_WAV.midi,Claude Debussy,Late Romantic,2002,63.82917082917083,13.210725375498551,0.0944055944055944,0.0649350649350649,0.0633607520168366,0.0783758750855052,13.724868492241912,0.5247764443643442,0.6755605540940542,-0.6717043651200281,-0.9735446888573607,-0.18668809481408072,0.1595218615584263
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_04_WAV.midi,Claude Debussy,Late Romantic,3058,60.12982341399608,14.119959990927857,0.0869849574885546,0.0425114453891432,0.0626464884669112,0.0773938064976365,15.784025362131828,-0.46487593855672393,-0.21578732108456583,-0.7074473830980994,-0.7539352557577813,-0.5471334427892132,0.08071714914029482
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_03_WAV.midi,Claude Debussy,Late Romantic,1352,64.0673076923077,10.469061032648794,0.0924556213017751,0.0961538461538461,0.0888802317178255,0.0951612004523093,13.085192532380766,0.2647185072356026,1.9165196351219802,0.6053357720096841,-1.0417662396127654,0.024426415783012967,0.20567814679933427
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_11_R2_2008_01-05_ORIG_MID--AUDIO_11_R2_2008_wav--2.midi,Claude Debussy,Late Romantic,1323,64.27513227513228,10.297680130173983,0.0959939531368102,0.0982615268329554,0.0613418520052342,0.0713534069931307,7.0937849650125715,0.7366077225760074,2.000300787894026,-0.7727337112460776,-1.6807508835600724,-0.15614831416252783,0.1661988200628942
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_SMF_17_R1_2004_03-06_ORIG_MID--AUDIO_20_R2_2004_12_Track12_wav--1.midi,Claude Debussy,Late Romantic,1954,70.8050153531218,11.055890181342871,0.09007164790174,0.0665301944728761,0.082030264337308,0.1069007129005983,13.826169972888732,-0.05321982912843272,0.7389675933211918,0.2625512252459376,-0.9627408685839759,-0.30993349324379815,0.13257653341180814
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_02_Track02_wav.midi,Claude Debussy,Late Romantic,3004,67.09021304926765,17.06760420416964,0.101531291611185,0.0432756324900133,0.0696504732665345,0.0716992740436843,12.279504788107726,1.4750942268303628,-0.18541057716931503,-0.3569555308438099,-1.1276929756290168,-0.24142557539924647,0.1475545232636215
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_06_R2_2008_01-05_ORIG_MID--AUDIO_06_R2_2008_wav--4.midi,Claude Debussy,Late Romantic,2229,69.46747420367878,14.737403726121691,0.0874831763122476,0.0583221175414984,0.0736173000734367,0.0787128929741327,12.322925864618746,-0.39843104284275915,0.4126932415331994,-0.15844846452380548,-1.1230621103770322,-0.5579655055159061,0.07834891885831852
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_06_R2_2008_01-05_ORIG_MID--AUDIO_06_R2_2008_wav--5.midi,Claude Debussy,Late Romantic,2919,64.0599520383693,13.094492909912852,0.0996916752312435,0.0445357999314833,0.0720110383651038,0.0852106353258928,18.520570311371785,1.229754001399149,-0.13531841568649802,-0.23882865629535516,-0.46208226789569956,0.04256776248031299,0.20964441690765867
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_04_R3_2011_MID--AUDIO_R3-D2_05_Track05_wav.midi,Claude Debussy,Late Romantic,2814,65.77114427860697,12.003591871157512,0.1083866382373845,0.0461975835110163,0.0795435893073885,0.1041959525247197,22.942441474787618,2.389356735590141,-0.06926185155375267,0.13811358551293085,0.009511049561966125,0.5847792457900801,0.3281889348271481
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_15_R1_2011_MID--AUDIO_R1-D6_10_Track10_wav.midi,Claude Debussy,Late Romantic,5159,67.69141306454739,12.932397096797992,0.0874200426439232,0.0251986819150998,0.0586592588685884,0.0756971275651729,14.905265973269884,-0.4068508572061761,-0.9039766165038796,-0.9069754413763599,-0.8476550951934341,-0.751534416024231,0.03602865474229508
data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_07_R1_2014_wav--6.midi,Claude Debussy,Late Romantic,4852,67.5032976092333,12.777238392849313,0.0849134377576257,0.02679307502061,0.0631321267412022,0.0775669166793737,21.382422100211063,-0.7411439275313954,-0.8405988507562249,-0.6831451804018599,-0.1568652841135896,-0.47386833662869987,0.09673521027965361
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--4.midi,Claude Debussy,Late Romantic,4820,67.75954356846474,12.816712305208846,0.0941908713692946,0.0269709543568464,0.0676696967313334,0.0865275232511045,25.135203424747885,0.4961399314992316,-0.8335280757607876,-0.4560771104283067,0.24336948735007236,0.03733770760964718,0.20850096208897612
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_12_R3_2013_wav--3.midi,Claude Debussy,Late Romantic,4971,67.72943069804869,12.753525033586303,0.0895192114262723,0.0261516797425065,0.0614286721056856,0.0791549339233638,21.29987158568792,-0.12689545569139227,-0.8660945704421723,-0.7683890790558773,-0.16566931063609291,-0.3310821618514376,0.12795276795883753
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_071_PIANO071_MID--AUDIO-split_07-08-17_Piano-e_1-04_wav--4.midi,Claude Debussy,Late Romantic,4800,67.59104166666667,12.729495070436371,0.0839583333333333,0.0270833333333333,0.0646183242309299,0.0724474567290916,24.580445898361106,-0.8685213184490063,-0.8290609663496059,-0.6087732156000006,0.1842045020791645,-0.3322933201600708,0.1276879705831997
data/raw/piano_midi/maestro-v3.0.0/2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_02_R1_2018_wav--4.midi,Claude Debussy,Late Romantic,4995,67.4022022022022,12.934662757714674,0.0828828828828828,0.026026026026026,0.0647936804357735,0.0783945230110283,25.415259341309557,-1.0119486432057132,-0.8710893560950337,-0.5999980793313978,0.2732374988510999,-0.33414075039963675,0.12728406411149903
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--2.midi,Claude Debussy,Late Romantic,1728,63.438657407407405,13.937183348113296,0.0978009259259259,0.0752314814814814,0.063229602973673,0.0784360820099579,13.441953005916709,0.9775944392977921,1.0848472435960408,-0.6782672964191163,-1.00371767396378,0.013751583741568152,0.20334429210024144
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--3.midi,Claude Debussy,Late Romantic,3079,71.40987333549855,13.211925137900868,0.085417343293277,0.0422215004871711,0.0631408156025947,0.0748920452621967,19.94231882085657,-0.6739406241357938,-0.22731274728805806,-0.6827103743292363,-0.31045254568088954,-0.3805396156964077,0.11713980990824624
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_04_R2_2008_01-04_ORIG_MID--AUDIO_04_R2_2008_wav--1.midi,Claude Debussy,Late Romantic,3213,65.24307500778089,18.499326275523657,0.0896358543417367,0.0404606286959228,0.0537920807918557,0.0693794805100845,15.213018165746252,-0.11133938678103623,-0.2973081075989497,-1.1505376860370378,-0.8148332711191464,-0.5095785091545697,0.08892784116777043
data/raw/piano_midi/maestro-v3.0.0/2018/MIDI-Unprocessed_Recital16_MID--AUDIO_16_R1_2018_wav--3.midi,Claude Debussy,Late Romantic,615,61.96747967479675,12.244085985300844,0.089430894308943,0.1203252032520325,0.0947646000659097,0.1013886793377901,9.27318545960182,-0.13867385781439107,2.87734077934134,0.8998000263834907,-1.4483174472773501,-0.03949199325693775,0.19170356820950232
data/raw/piano_midi/maestro-v3.0.0/2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_10_R1_2018_wav--3.midi,Claude Debussy,Late Romantic,1738,67.87456846950518,15.023967348684362,0.0805523590333717,0.0747986191024165,0.0805034976410157,0.0907173309623313,12.939432679988592,-1.3227586864550873,1.0676407903276863,0.18614910521671763,-1.0573115528526622,-0.5924352504581814,0.07081274630799404
data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_07_R1_2014_wav--5.midi,Claude Debussy,Late Romantic,3184,66.51915829145729,17.43814293265679,0.0957914572864321,0.0408291457286432,0.0644536204467137,0.0745907851744228,20.382739157479225,0.7096018869450874,-0.28265940766851405,-0.6170152858007147,-0.26348164129496104,-0.025005200828337182,0.19487083758226667
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_SMF_12_01_2004_01-05_ORIG_MID--AUDIO_12_R1_2004_08_Track08_wav.midi,Claude Debussy,Late Romantic,2015,60.743424317617865,14.157118182099763,0.0903225806451612,0.064516129032258,0.069744055812142,0.0861761704955734,15.941990032284885,-0.01975421286718441,0.6589076838454199,-0.3522724938745673,-0.7370882966118618,-0.20875578056137203,0.15469716999611777
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_SMF_12_01_2004_01-05_ORIG_MID--AUDIO_12_R1_2004_09_Track09_wav.midi,Claude Debussy,Late Romantic,3112,67.2400385604113,16.83199620195038,0.0825835475578406,0.0417737789203084,0.0614176208637005,0.0737335983262414,15.17013585754524,-1.0518694641584567,-0.24510985923412149,-0.7689421028535985,-0.8194066766385273,-0.7339481691674081,0.03987356253164962
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_01_7_8_13_Group__MID--AUDIO_02_R2_2013_wav--2.midi,Claude Debussy,Late Romantic,1143,56.61329833770779,13.072684546295475,0.0813648293963254,0.1137357830271216,0.0753255908539693,0.0926148585584248,11.51471169145714,-1.2144036706068477,2.61540868117561,-0.07296255657466204,-1.2092582904672622,-0.2543778925914405,0.1447227385361635
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--4.midi,Claude Debussy,Late Romantic,1736,68.07891705069125,11.115703498429994,0.1008064516129032,0.0748847926267281,0.0707436382722281,0.0854890215686971,13.581797069436073,1.378426024416514,1.0710662224990848,-0.3022516103433356,-0.9888032806210956,0.11797142141835193,0.2261300330801747
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_01_7_8_13_Group__MID--AUDIO_02_R2_2013_wav--3.midi,Claude Debussy,Late Romantic,1619,67.7856701667696,15.13081985280634,0.0945027794935145,0.0802964793082149,0.0638582822534662,0.0833261765157438,10.692392754572191,0.5377375223580226,1.2861829397086846,-0.6468070674848014,-1.2969587460260497,-0.192499257496348,0.15825135825865105
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--3.midi,Domenico Scarlatti,Other,1277,67.01331245105716,10.376422497356346,0.0963194988253719,0.1018010963194988,0.1083675207129957,0.1264948248922313,20.236059284010896,0.7800240856236272,2.1410000953549106,1.5805143611607055,-0.2791250749403151,0.5906935077744769,0.32948197888351927
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--2.midi,Domenico Scarlatti,Other,917,67.42966194111233,11.737993619654551,0.0948745910577971,0.1199563794983642,0.0730341141282009,0.0946175864318607,8.661793297380218,0.5873241285622599,2.8626798871301435,-0.187632126111043,-1.5135225261668424,0.10573974083967974,0.2234558022271268
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--1.midi,Domenico Scarlatti,Other,1249,68.20256204963971,10.139765940287376,0.0952762209767814,0.1040832666132906,0.074866932929051,0.0950012465716272,15.049801086281894,0.6408874561874811,2.2317172803303875,-0.09591461461801597,-0.8322404006183443,0.3020309838202951,0.2663712540152635
data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_01_R1_2014_wav--2.midi,Domenico Scarlatti,Other,634,64.82965299684543,10.550883357673086,0.1104100946372239,0.1230283911671924,0.0811201730964503,0.0928271689796745,10.012755680889734,2.659214763981158,2.9847935837136177,0.21700864143767745,-1.369442156419567,0.7262810087139104,0.3591256795972329
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_04_WAV.midi,Domenico Scarlatti,Other,1793,65.77523703290575,11.28350919564176,0.1020635805911879,0.0725041829336307,0.0639466120222901,0.0787947961302784,15.083369795543828,1.5460828849943091,0.9764360318991053,-0.6423868888050949,-0.8286602920221051,0.21629958321230103,0.24762766803733408
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_01_WAV.midi,Domenico Scarlatti,Other,1001,64.73426573426573,9.93733184115301,0.1098901098901098,0.1218781218781218,0.0975552372272837,0.109329724061342,11.580237253905674,2.589867058411249,2.939069917888991,1.0394484716103038,-1.2022699780014796,0.7810992550743203,0.3711106758358206
data/raw/piano_midi/maestro-v3.0.0/2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_07_R1_2018_wav--3.midi,Domenico Scarlatti,Other,1586,65.60403530895334,8.339022889877194,0.0958385876418663,0.081967213114754,0.1083393285012588,0.1440203917520897,26.12839925518798,0.7158874213385397,1.3525952789565006,1.579103572760459,0.3492939928936813,0.6917676715206007,0.3515799764070327
data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--1.midi,Domenico Scarlatti,Other,2106,65.62535612535612,8.377983118357562,0.090693257359924,0.0617283950617283,0.0894362182773218,0.104275331598087,17.765766761898913,0.02968104426229406,0.5480941398452573,0.6331583279748014,-0.5425821958152997,-0.126847301880762,0.1726049447622314
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_02_WAV.midi,Domenico Scarlatti,Other,1107,65.6594399277326,8.530121391869626,0.0975609756097561,0.1174345076784101,0.0672444723966792,0.082990290620225,10.63950929567421,0.9455934931748498,2.762434470301452,-0.47735609217089453,-1.302598775981393,0.2757076028783789,0.26061613336617206
data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_19-21_R3_2014_MID--AUDIO_21_R3_2014_wav--1.midi,Domenico Scarlatti,Other,2052,68.04093567251462,10.226207621664935,0.0813840155945419,0.0633528265107212,0.0571394827481109,0.0749769288758742,13.660672225125278,-1.211844905504009,0.6126659418002407,-0.9830277405627671,-0.9803912317481637,-0.6399903568000239,0.060415701373622704
